,VOX,VCR,VDC,VDE,VFH,VHT,VIS,VGT,VAW,VNQ,VPU,SPTM,SPY,SLY,MDYG,CONSUMER,WPUSI019011,WPU101,GVZCLS,UNRATE,VIXCLS,BUSLOANS,AWHAETP,UMCSENT,TDSP,DCOILWTICO,CPIAUCSL,CSUSHPINSA,FEDFUNDS,T10Y3M,USREC,USALOLITONOSTSAM,USPHCI,INDPRO,NEWORDER,PCE,AUDUSD=X,BRLUSD=X,BZ=F,CC=F,CL=F,CNYUSD=X,CT=F,EURUSD=X,GBPUSD=X,GC=F,GE=F,GF=F,HE=F,HG=F,HO=F,JPY=X,KC=F,KE=F,LBS=F,LE=F,MXNUSD=X,NG=F,NQ=F,PA=F,PL=F,RB=F,SB=F,SI=F,USD,UUP,YM=F,ZAR=X,ZB=F,ZC=F,ZF=F,ZL=F,ZM=F,ZN=F,ZO=F,ZR=F,ZS=F,ZT=F,ZW=F,^GSPC,^IRX,^RUT
2017-10-06,88.75647735595703,138.58102416992188,125.45415496826172,80.92816162109375,61.134708404541016,146.062255859375,128.0056610107422,148.44366455078125,122.43538665771484,71.72177124023438,104.74625396728516,29.61959457397461,237.71617126464844,61.62553405761719,47.437313079833984,1410.6443741935484,399.19677419354844,211.06451612903226,11.53,4.2,9.65,2111.177961290323,34.41612903225806,100.34516129032258,9.909657989130435,49.34,246.73212903225806,195.16554838709678,1.1516129032258065,1.3,0.0,100.27602848387097,122.26516129032258,101.07008387096774,63911.93548387097,13411.074193548387,0.7790589332580566,0.3172186315059662,55.619998931884766,2085.0,49.290000915527344,0.15028779208660126,69.47000122070312,1.1712344884872437,1.3112690448760986,1271.5999755859375,98.63749694824219,153.9499969482422,59.17499923706055,3.0144999027252197,1.743899941444397,112.77400207519531,130.0,436.75,412.1000061035156,111.0250015258789,0.05411899462342262,2.86299991607666,6064.25,920.0999755859375,912.9000244140625,1.5587999820709229,13.979999542236328,16.733999252319336,8.586451530456543,23.615234375,22694.0,13.664139747619629,151.90625,350.0,117.2890625,32.709999084472656,315.0,125.03125,251.0,1188.5,972.25,107.7734375,443.5,2549.330078125,1.0429999828338623,1510.219970703125
2017-10-13,86.40636444091797,137.42149353027344,127.10509490966797,81.04151916503906,60.63812255859375,144.900146484375,127.94921112060547,150.2676239013672,123.3213882446289,73.00467681884766,106.17007446289062,29.65544319152832,238.25816345214844,61.26531982421875,47.459476470947266,1414.0789580645162,400.03225806451616,210.45483870967743,11.76,4.2,9.61,2109.6640870967744,34.438709677419354,99.84838709677419,9.904510173913044,51.43,246.88070967741936,195.24751612903225,1.1538709677419354,1.19,0.0,100.29530646129032,122.3283870967742,101.11206129032257,63816.645161290326,13433.85806451613,0.7827788591384888,0.31555697321891785,57.16999816894531,2087.0,51.45000076293945,0.15179114043712616,68.62000274658203,1.1831799745559692,1.326435923576355,1301.5,98.6449966430664,154.0500030517578,60.400001525878906,3.118499994277954,1.7970000505447388,112.23899841308594,126.44999694824219,436.25,424.29998779296875,112.82499694824219,0.05291005223989487,3.0,6099.75,986.5999755859375,945.2000122070312,1.6222000122070312,14.40999984741211,17.354999542236328,8.956443786621094,23.43111801147461,22830.0,13.463800430297852,154.0,352.75,117.578125,33.4900016784668,324.5,125.703125,266.75,1218.5,1000.25,107.7890625,439.5,2553.169921875,1.0499999523162842,1502.6600341796875
2017-10-20,86.44410705566406,137.9347381591797,125.6537094116211,80.44851684570312,61.815216064453125,147.2998809814453,129.57704162597656,151.6212158203125,123.93692779541016,72.02313232421875,107.54046630859375,29.915725708007812,240.2767791748047,61.67699432373047,47.96918487548828,1417.5135419354838,400.8677419354839,209.84516129032258,11.49,4.2,9.97,2108.1502129032256,34.461290322580645,99.35161290322581,9.899362358695653,51.63,247.02929032258064,195.32948387096775,1.1561290322580644,1.28,0.0,100.31458443870967,122.3916129032258,101.15403870967742,63721.354838709674,13456.64193548387,0.7875069975852966,0.3159657418727875,57.75,2138.0,51.470001220703125,0.15119214355945587,66.87999725341797,1.184805989265442,1.3150626420974731,1277.4000244140625,98.58499908447266,153.625,64.8499984741211,3.1514999866485596,1.8051999807357788,112.68000030517578,125.25,422.75,427.5,111.67500305175781,0.05268443003296852,2.9149999618530273,6111.0,970.9500122070312,924.0999755859375,1.6780999898910522,14.0,17.02199935913086,9.125144958496094,23.59585189819336,23277.0,13.503999710083008,152.1875,344.5,117.09375,34.15999984741211,317.1000061035156,124.828125,269.75,1207.5,978.75,107.671875,426.0,2575.2099609375,1.0750000476837158,1509.25
2017-10-27,85.33042907714844,138.85667419433594,123.95740509033203,79.99504089355469,62.15546417236328,144.21990966796875,128.45730590820312,155.50921630859375,124.68303680419922,70.84353637695312,107.91419219970703,29.98119354248047,240.83749389648438,61.77055740356445,48.33959197998047,1420.9481258064516,401.7032258064516,209.23548387096776,11.48,4.2,9.8,2106.636338709677,34.483870967741936,98.85483870967742,9.894214543478261,53.92,247.17787096774194,195.41145161290322,1.1583870967741934,1.32,0.0,100.33386241612902,122.45483870967742,101.19601612903226,63626.06451612903,13479.425806451613,0.7659724950790405,0.3042750656604767,60.439998626708984,2115.0,53.900001525878906,0.15057747066020966,68.19999694824219,1.163724422454834,1.3130252361297607,1268.5,98.5824966430664,156.47500610351562,64.44999694824219,3.0934998989105225,1.8668999671936035,114.1240005493164,126.5999984741211,425.25,450.8999938964844,115.375,0.05228758230805397,2.752000093460083,6215.25,959.3499755859375,910.5999755859375,1.7685999870300293,14.630000114440918,16.70199966430664,9.854533195495605,23.915632247924805,23372.0,14.237279891967773,151.1875,348.75,117.03125,34.84000015258789,312.1000061035156,124.59375,265.25,1155.0,975.25,107.6796875,427.25,2581.070068359375,1.0729999542236328,1508.3199462890625
2017-11-03,81.2059326171875,137.7826385498047,123.7215576171875,81.83509826660156,61.99913024902344,143.72862243652344,127.61988067626953,158.00515747070312,123.99288177490234,71.54096984863281,108.10108184814453,30.03729820251465,241.52906799316406,60.76475524902344,48.342750549316406,1423.6678666666667,402.16,209.07333333333335,10.65,4.193333333333333,9.14,2105.4471666666664,34.5,98.32666666666667,9.88906672826087,55.63,247.3187333333333,195.49626666666666,1.1693333333333333,1.16,0.0,100.35295703999999,122.52266666666667,101.23678666666666,63570.46666666667,13502.773333333334,0.7713906764984131,0.30631622672080994,62.06999969482422,2061.0,55.63999938964844,0.1513294279575348,68.72000122070312,1.1661807298660278,1.30532968044281,1266.5,98.58499908447266,160.875,65.0999984741211,3.1105000972747803,1.8866000175476074,114.01599884033203,123.94999694824219,426.75,449.0,127.30000305175781,0.05207853019237518,2.9839999675750732,6290.5,992.9000244140625,918.5,1.7934000492095947,14.380000114440918,16.79400062561035,10.63608169555664,23.925321578979492,23449.0,13.972000122070312,153.65625,348.25,117.1953125,34.41999816894531,313.8999938964844,125.15625,263.0,1128.5,977.0,107.6328125,425.75,2587.840087890625,1.1480000019073486,1494.9100341796875
2017-11-10,80.06392669677734,138.6000213623047,126.07099914550781,83.16938018798828,60.43581008911133,142.74606323242188,126.14260864257812,158.20675659179688,122.12760925292969,73.1252212524414,108.55491638183594,29.971837997436523,241.19259643554688,60.31097412109375,48.07049560546875,1424.6005,401.67,210.03,11.68,4.17,11.29,2105.0697499999997,34.5,97.72,9.883918913043479,56.75,247.4403,195.5882,1.202,1.17,0.0,100.37159328,122.602,101.27454,63614.1,13527.53,0.7682615518569946,0.30781543254852295,63.52000045776367,2223.0,56.7400016784668,0.1508227437734604,69.05000305175781,1.164686679840088,1.3144404888153076,1272.4000244140625,98.5824966430664,158.47500610351562,62.474998474121094,3.069499969482422,1.9349000453948975,113.375,127.55000305175781,433.25,471.0,120.57499694824219,0.05235196277499199,3.2130000591278076,6309.25,994.5,928.9000244140625,1.812399983406067,14.960000038146973,16.8439998626709,10.686612129211426,23.77996826171875,23382.0,14.248149871826172,152.3125,343.5,117.0,34.810001373291016,314.5,124.703125,272.0,1116.5,977.25,107.5859375,431.5,2582.300048828125,1.2000000476837158,1475.27001953125
2017-11-17,81.64952850341797,140.66244506835938,127.41354370117188,80.45722198486328,60.766868591308594,143.00115966796875,125.15461730957031,158.05319213867188,122.7151870727539,72.88414764404297,109.32909393310547,30.01859474182129,240.9776611328125,61.358882904052734,48.5833625793457,1425.5331333333334,401.18,210.98666666666668,10.62,4.1466666666666665,11.43,2104.6923333333334,34.5,97.11333333333333,9.878771097826087,56.21,247.56186666666667,195.68013333333334,1.2346666666666666,1.06,0.0,100.39022952,122.68133333333334,101.31229333333333,63657.73333333333,13552.286666666667,0.7587311267852783,0.30575427412986755,62.720001220703125,2126.0,56.54999923706055,0.15088190138339996,69.77999877929688,1.1777453422546387,1.3200448751449585,1295.800048828125,98.4574966430664,151.72500610351562,60.650001525878906,3.0625,1.9465999603271484,113.02799987792969,123.80000305175781,422.0,439.70001220703125,118.8499984741211,0.05290478840470314,3.0969998836517334,6313.25,994.2999877929688,951.4000244140625,1.7446999549865723,15.369999885559082,17.357999801635742,10.640972137451172,23.586162567138672,23316.0,14.138299942016602,153.78125,343.0,116.9375,34.439998626708984,318.20001220703125,124.90625,257.0,1228.5,990.5,107.4765625,427.25,2578.85009765625,1.2400000095367432,1492.8199462890625
2017-11-24,83.46165466308594,142.17361450195312,127.54054260253906,81.1025619506836,60.959991455078125,144.0970916748047,126.923583984375,161.05796813964844,124.12345886230469,73.14244079589844,109.37358856201172,30.327192306518555,243.31394958496094,62.55181884765625,49.175376892089844,1426.4657666666667,400.69,211.94333333333333,10.58,4.123333333333333,9.67,2104.3149166666667,34.5,96.50666666666667,9.873623282608696,58.94,247.68343333333334,195.77206666666666,1.2673333333333334,1.05,0.0,100.40886576,122.76066666666667,101.35004666666667,63701.36666666667,13577.043333333333,0.7625671029090881,0.31053006649017334,63.86000061035156,2109.0,58.95000076293945,0.15189950168132782,72.2300033569336,1.1853959560394287,1.330672025680542,1286.699951171875,98.44999694824219,153.3000030517578,63.25,3.1659998893737793,1.9529000520706177,111.25399780273438,124.80000305175781,414.5,420.70001220703125,118.57499694824219,0.05394729599356651,2.812999963760376,6413.5,995.0999755859375,942.2999877929688,1.7879999876022339,15.449999809265137,16.981000900268555,11.142990112304688,23.382665634155273,23517.0,13.872099876403809,154.25,342.25,116.8984375,33.939998626708984,323.79998779296875,124.96875,249.25,1242.0,993.25,107.453125,415.75,2602.419921875,1.2400000095367432,1519.1600341796875
2017-12-01,86.70838928222656,145.34805297851562,130.9422149658203,83.27403259277344,63.91189956665039,146.71408081054688,130.6497039794922,157.5347900390625,124.45921325683594,72.83246612548828,110.64608764648438,30.79477882385254,247.14553833007812,63.22078323364258,49.92885208129883,1427.3984,400.2,212.9,11.39,4.1,11.43,2103.9375,34.5,95.9,9.868475467391304,58.35,247.805,195.864,1.3,1.1,0.0,100.427502,122.84,101.3878,63745.0,13601.8,0.7563438415527344,0.3056982159614563,63.4900016784668,2040.0,58.36000061035156,0.1512378752231598,75.43000030517578,1.1898245811462402,1.3529969453811646,1278.800048828125,98.44999694824219,150.3249969482422,65.2750015258789,3.065500020980835,1.9413000345230103,112.55599975585938,127.55000305175781,420.5,435.3999938964844,117.2249984741211,0.0537295863032341,3.061000108718872,6346.25,1020.0499877929688,939.4000244140625,1.7416000366210938,14.979999542236328,16.297000885009766,9.985743522644043,23.42142677307129,24238.0,13.712499618530273,154.375,344.75,116.6796875,33.599998474121094,328.20001220703125,124.671875,247.25,1246.0,994.25,107.390625,414.5,2642.219970703125,1.2350000143051147,1537.02001953125
2017-12-08,84.56591796875,146.2414093017578,131.84933471679688,82.55020904541016,64.64756774902344,146.08114624023438,132.0799102783203,157.5347900390625,125.00012969970703,72.35031127929688,109.62274932861328,30.878944396972656,248.12684631347656,62.6874885559082,49.792720794677734,1428.7565580645162,402.5483870967742,213.96129032258065,11.7,4.077419354838709,9.58,2104.8319870967744,34.47741935483871,95.85483870967742,9.863327652173913,57.15,248.0168064516129,195.9249677419355,1.3248387096774195,1.1,0.0,100.44666558387097,122.89645161290323,101.37813548387096,63761.032258064515,13605.932258064515,0.7512019276618958,0.30421027541160583,63.400001525878906,1892.0,57.36000061035156,0.15110304951667786,73.72000122070312,1.1772184371948242,1.348435878753662,1245.199951171875,98.40249633789062,145.22500610351562,63.67499923706055,2.9549999237060547,1.9287999868392944,113.1729965209961,120.5999984741211,400.75,429.70001220703125,115.57499694824219,0.052887748926877975,2.7720000743865967,6340.0,1009.75,882.7999877929688,1.716599941253662,14.050000190734863,15.736000061035156,9.599452018737793,23.68306541442871,24318.0,13.719499588012695,154.0,340.0,116.59375,33.540000915527344,330.0,124.515625,226.25,1206.5,989.75,107.359375,392.0,2651.5,1.253000020980835,1521.719970703125
2017-12-15,86.49502563476562,147.6843719482422,133.11277770996094,82.32913970947266,64.5678939819336,147.51455688476562,132.4814453125,160.22430419921875,124.58284759521484,73.25436401367188,108.68519592285156,31.101890563964844,250.3344268798828,62.86785888671875,49.82608413696289,1430.1147161290323,404.89677419354837,215.0225806451613,9.43,4.054838709677419,9.42,2105.7264741935483,34.45483870967742,95.80967741935484,9.858179836956522,57.29,248.2286129032258,195.98593548387097,1.3496774193548386,1.04,0.0,100.46582916774194,122.95290322580645,101.36847096774193,63777.06451612903,13610.064516129032,0.7665008306503296,0.2993653416633606,63.22999954223633,1877.0,57.29999923706055,0.15131796896457672,75.91999816894531,1.1774957180023193,1.3432915210723877,1254.300048828125,98.375,147.75,68.5250015258789,3.109999895095825,1.903499960899353,112.39600372314453,116.94999694824219,417.5,431.8999938964844,118.9000015258789,0.05234834551811218,2.611999988555908,6478.0,1028.75,888.5,1.6548000574111938,13.65999984741211,15.977999687194824,9.875723838806152,23.673376083374023,24669.640625,13.487600326538086,155.375,347.5,116.546875,33.15999984741211,320.6000061035156,124.640625,254.25,1170.5,967.25,107.296875,418.25,2675.81005859375,1.284999966621399,1530.4200439453125
2017-12-22,87.2686767578125,149.3817138671875,133.4416961669922,86.497802734375,65.14093780517578,146.57586669921875,134.15426635742188,160.10879516601562,127.54240417480469,71.54766845703125,104.03112030029297,31.25227928161621,251.27369689941406,63.5584602355957,50.09280014038086,1431.4728741935485,407.2451612903226,216.08387096774194,10.01,4.032258064516129,9.9,2106.6209612903226,34.43225806451613,95.76451612903226,9.85303202173913,58.25,248.4404193548387,196.04690322580643,1.374516129032258,1.15,0.0,100.48499275161291,123.00935483870968,101.3588064516129,63793.096774193546,13614.196774193548,0.7707723379135132,0.3024071753025055,65.25,1809.0,58.470001220703125,0.15185105800628662,77.87000274658203,1.1857331991195679,1.338043212890625,1275.4000244140625,98.32250213623047,141.5500030517578,69.9749984741211,3.2144999504089355,1.9694000482559204,113.322998046875,120.4000015258789,422.25,450.6000061035156,119.82499694824219,0.0506691113114357,2.6670000553131104,6483.75,1044.8499755859375,922.0999755859375,1.7623000144958496,14.600000381469727,16.35700035095215,10.247345924377441,23.54049301147461,24766.0,12.746000289916992,151.0,352.0,116.140625,32.7400016784668,312.79998779296875,123.46875,242.5,1195.0,949.5,107.203125,424.75,2683.340087890625,1.2979999780654907,1542.9300537109375
2017-12-29,87.05853271484375,148.72373962402344,133.42343139648438,86.84007263183594,64.73426818847656,146.15859985351562,134.55117797851562,158.55911254882812,128.02938842773438,72.55316162109375,104.55122375488281,31.214685440063477,250.6631622314453,63.344154357910156,49.96105194091797,1432.8310322580644,409.5935483870968,217.14516129032256,10.96,4.009677419354839,11.04,2107.5154483870965,34.409677419354836,95.71935483870968,9.847884206521739,60.46,248.6522258064516,196.10787096774192,1.3993548387096773,1.01,0.0,100.50415633548387,123.0658064516129,101.34914193548387,63809.12903225807,13618.329032258065,0.7794293165206909,0.30201444029808044,66.5999984741211,1892.0,60.41999816894531,0.153101846575737,78.62999725341797,1.1941723823547363,1.344085931777954,1306.300048828125,98.3375015258789,146.0,71.7750015258789,3.2795000076293945,2.075500011444092,112.875,126.19999694824219,427.25,448.0,123.0,0.05087662860751152,2.953000068664551,6408.75,1073.75,934.2000122070312,1.7992000579833984,15.15999984741211,17.059999465942383,9.99659538269043,23.307706832885742,24735.0,12.395500183105469,153.0,350.75,116.3671875,33.08000183105469,312.6000061035156,124.046875,241.0,1168.0,951.75,107.28125,427.0,2673.610107421875,1.3550000190734863,1535.510009765625
2018-01-05,86.50458526611328,153.06236267089844,133.5056610107422,90.20134735107422,65.75094604492188,150.66265869140625,137.73611450195312,165.0755157470703,132.81527709960938,70.86567687988281,101.99552154541016,31.91022491455078,256.82501220703125,64.2061767578125,51.204612731933594,1433.7288548387096,410.78064516129035,218.18064516129033,11.26,4.012903225806451,9.22,2108.046670967742,34.41290322580645,96.21612903225807,9.84341511111111,61.49,248.8328064516129,196.23593548387095,1.411290322580645,1.08,0.0,100.52343771290323,123.1325806451613,101.39168387096774,64001.93548387097,13624.887096774193,0.7863799333572388,0.3093006908893585,67.62000274658203,1895.0,61.439998626708984,0.15400490164756775,78.01000213623047,1.2068840265274048,1.3552889823913574,1320.300048828125,98.30249786376953,146.625,71.42500305175781,3.2070000171661377,2.0587000846862793,112.78299713134766,128.4499969482422,437.5,461.29998779296875,119.25,0.05215395987033844,2.7950000762939453,6667.75,1084.8499755859375,971.2000122070312,1.7857999801635742,15.079999923706055,17.204999923706055,10.844676971435547,23.239809036254883,25269.0,12.287199974060059,151.8125,351.25,115.796875,33.650001525878906,317.8999938964844,123.515625,248.5,1156.5,961.5,106.90625,430.75,2743.14990234375,1.3700000047683716,1560.010009765625
