,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
ZTS,2022-08-09 00:00:00,0.057524230056410205,-0.9424757699435898,81408.29037583173,-1333791.7096241682,-1252383.4192483365,-669995.0647103433,32645800.0,-0.020523162695058574,0.09151857829708808,-0.22425132772972256,-669995.0647103433,32645800.0,-0.020523162695058574,0.04575928914854404,-0.4485026554594451,207.0,249.27000427246094,249.27000427246094,-6.644953322429541,29.6300048828125,0.8853884698884369,169.5500030517578,158.59607489505146,171.85158487955727,185.10709486406307,193.1293563079834,22.416943473078508,0.44137327785640157,0.4759183673469388,1.0786870459984617e-06,,1.8513496969317687,0.9256748484658843,-5.919734597929442,Healthcare,VHT,SP500,SPY,Zoetis Inc.,0.728395,2.253,144.912,1.3,0.0070999996,0.077,0.064,3246000128,0.41134998,1658275200,error,33.53757,1330625024,0.70663,5481000000,0.93833,Drug Manufacturers—Specialty & Generic,error,,,,82352316416,2122000000,0.36054,0.2466,3.13,17.61028,10.4362335,0.2627,1.454,0.12859,0.47314,0.061,16.664,473126016,1.77,,3190000128,6.778,6750000128,7890999808,error,0.95,0.0056030666,41.952274
DRQ,2022-08-09 00:00:00,0.3417723352680425,-0.6582276647319575,69379.78405941263,-133620.21594058737,-64240.431881174736,-210845.80141150838,5156100.0,-0.0408924965403131,0.17978922172255354,-0.22744687444844403,-210845.80141150838,5156100.0,-0.0408924965403131,0.08989461086127677,-0.45489374889688805,40.43000030517578,41.22999954223633,41.22999954223633,-7.2530297456602675,7.429998397827148,0.9206456788563901,23.0,20.03046918760623,25.847466659545898,31.664464131485566,26.72580005645752,5.452562229197342,0.3089288181953143,-0.598284062213623,9.141626419687991e-10,,0.7708337019972631,0.38541685099863154,-1.9816429463145917,Energy,VDE,SP600,SLY,"Dril-Quip, Inc.",1.224776,10.201,0.55,,,,,-16925000,-0.0521,,error,70.057144,83405728,0.23174,80589000,1.09407,Oil & Gas Equipment & Services,,,1160092800,2:1,846403456,14428000,-0.14571999,0,-0.75,0.95338076,2.605577,-0.31577,7.593,-0.028110001,-0.1082,0.023,9.253,34518900,4.9,,338008000,9.792,4884000,324843008,error,0,0,error
RGR,2022-08-09 00:00:00,0.08571449331700884,-0.9142855066829911,18480.044759147106,-197119.9552408529,-178639.9104817058,-111361.70264674204,2913400.0,-0.038223966035128044,0.16529628460618961,-0.23124516153641803,-111361.70264674204,2913400.0,-0.038223966035128044,0.08264814230309481,-0.46249032307283605,84.11000061035156,84.11000061035156,84.11000061035156,-7.77311892475699,10.489997863769531,0.6598974997721438,56.93000030517578,59.52477199705272,64.16819986979166,68.81162774253062,67.21658973693847,3.7873675229407566,0.14265130180163554,-0.4115966043420212,2.4863428730239403e-05,,2.464534680017089,1.2322673400085444,-4.092161437170612,Industrials,VIS,SP600,SLY,"Sturm, Ruger & Company, Inc.",0.405449,6.13,0.645,2.8,0.049200002,-0.532,-0.532,180159008,0.27568,1660608000,error,10.661764,60073376,0.35176998,279550000,0.7232,Aerospace & Defense,1652400000,0.68,842918400,2:1,1024784576,128519000,0.23763001,0.4764,,2.648281,1.5681118,0.19022,4.859,0.23038,0.35211,-0.297,37.103,17668700,12.35,,208539008,11.803,2498000,653515008,error,2.8,0.049183205,8.297568
LAD,2022-08-09 00:00:00,0.2616645981188079,-0.7383354018811921,59110.0327150387,-166789.96728496128,-107679.93456992258,-259545.5232616797,6979700.0,-0.03718577062935079,0.16013375755903528,-0.23221693661713894,-259545.5232616797,6979700.0,-0.03718577062935079,0.08006687877951764,-0.46443387323427787,378.7099914550781,378.7099914550781,378.7099914550781,-6.770259264970601,49.97001647949219,0.9424076141141007,265.94000244140625,251.03016122179991,280.26693267822264,309.5037041346454,297.7688732147217,19.90997983069752,0.15386452105601217,-0.4857142857142857,6.454718995113289e-07,,2.202729702573436,1.101364851286718,-7.01167043961665,Consumer Cyclical,VCR,SP400,MDYG,"Lithia Motors, Inc.",1.376169,1.592,140.635,1.68,0.0062,0.079,0.087,2193400064,0.083000004,1660176000,error,6.081406,348124992,0.19156,4259000000,1.0353501,Auto & Truck Dealerships,1652313600,0.42,,,7526405120,263100000,0.077309996,0.0342,0.27,1.6025555,0.2848246,0.04816,0.418,0.11055,0.28616,0.205,892.726,27526900,5.54,,113200000,4.112,6663000064,26424700928,error,1.54,0.0056515834,6.358605
PXD,2022-08-09 00:00:00,0.1211236051289333,-0.8788763948710667,248848.44673739347,-1805651.5532626065,-1556803.106525213,-2229794.266700587,44604600.0,-0.049990231202624545,0.20789297180072247,-0.24046138149654764,-2229794.266700587,44604600.0,-0.049990231202624545,0.10394648590036124,-0.4809227629930953,175.3699951171875,288.4599914550781,288.4599914550781,-1.3421229773354268,72.80999755859375,0.9652098755391888,218.19000244140625,184.5909766234476,234.96126627604164,285.3315559286357,220.95720344543457,31.886540006391886,0.4288592403968097,-0.5232653061224489,8.236306231845578e-08,,0.7708337019972631,0.38541685099863154,-1.9816429463145917,Energy,VDE,SP500,SPY,Pioneer Natural Resources Compa,1.535583,1.331,25.38,20.35,0.0933,5.055,5.239,11648000000,0.49168,1662076800,error,7.4691358,2861874944,0.54897,9392000000,0.94587,Oil & Gas E&P,1653609600,7.38,,,51981676544,10021000192,0.38062,0.5051,,2.1957417,2.1942456,0.26121,1.188,0.15213999,0.26656,0.641,97.49,238667008,2.63,,3252000000,13.626,6038000128,23690000384,error,16.87,0.07731794,8.915268
GO,2022-08-09 00:00:00,0.325877807704964,-0.674122192295036,366482.1825450025,-758117.8174549975,-391635.63490999496,-705998.7316058357,18226900.0,-0.03873388955915903,0.1598576721059413,-0.24230234963942932,-705998.7316058357,18226900.0,-0.03873388955915903,0.07992883605297064,-0.48460469927885863,36.77000045776367,39.5,44.95000076293945,1.5111601193796007,8.959999084472656,0.8977034985552607,44.91999816894531,36.70637590469412,42.07305338541667,47.43973086613922,32.462700023651124,6.716207910403569,0.6914543410237179,0.5977950682110309,9.166257394621422e-10,,1.631168280850088,0.815584140425044,-2.8361938305810543,Consumer Defensive,VDC,SP400,MDYG,Grocery Outlet Holding Corp.,,1.647,133.571,,,0,0.023,163770000,0.04992,,error,36.894737,-10428125,0.30767,948786000,1.07302,Grocery Stores,,,,,4053212928,165175008,0.026800001,0,3.76,3.8442557,1.2354845,0.016900001,0.369,0.0209,0.05461,0.157,34.11,96367400,7.42,,84260000,0.872,1411435008,3280666880,error,0,0,75.10715
POLY,2022-08-09 00:00:00,0.6249761586877742,-0.3750238413122258,360798.73641045205,-216501.26358954798,144297.47282090408,-471122.25430639717,9997100.0,-0.04712589193930211,0.1882570643640429,-0.25032734945963153,-471122.25430639717,9997100.0,-0.04712589193930211,0.09412853218202145,-0.5006546989192631,40.81999969482422,40.81999969482422,40.81999969482422,-5.099982833927788,0.6000022888183594,0.6686452644446383,39.79999923706055,39.48992531620938,39.6985999806722,39.90727464513502,33.390350046157835,6.050091263873823,0.5384754859081563,0.6173014556735392,4.279422362112173e-10,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
HIG,2022-08-09 00:00:00,0.8372101275704832,-0.16278987242951687,1729843.5655861325,-336356.43441386777,1393487.1311722647,-799346.6224719502,40945600.0,-0.019522161660152745,0.07737096290978521,-0.25231896988170677,-799346.6224719502,40945600.0,-0.019522161660152745,0.038685481454892603,-0.5046379397634135,69.94000244140625,78.16999816894531,78.16999816894531,-4.447851278303794,6.520000457763672,0.9163033375083455,65.76000213623047,59.78635760521744,65.91790011088052,72.04944261654362,68.91854387283325,3.0002476042034614,0.2228631115661283,-0.5661766595435898,6.74103250482331e-09,,1.6473012171520038,0.8236506085760019,-5.144839537215072,Financial Services,VFH,SP500,SPY,Hartford Financial Services Gro,0.980417,1.908,30.753,1.54,0.0239,-0.474,-0.512,3470000128,0.15609,1661904000,error,9.518518,4683375104,0.34654,7940000000,0.95758003,Insurance—Diversified,error,,900547200,2:1,22742386688,3899000064,0.12618,0.24790001,0.72,1.3029405,1.0230033,0.09437,0.993,0.023829998,0.12923001,-0.038,66.154,340352992,1.42,,2782000128,8.609,4375000064,22230999040,error,1.375,0.020909367,11.119987
RE,2022-08-09 00:00:00,0.3682430690874599,-0.63175693091254,74090.50550039693,-127109.49449960305,-53018.98899920612,-126098.19932222216,5402300.0,-0.02334157661037376,0.09021946317098918,-0.2587199678425868,-126098.19932222216,5402300.0,-0.02334157661037376,0.04510973158549459,-0.5174399356851735,281.2699890136719,308.20001220703125,308.20001220703125,-2.9248549852757857,39.389984130859375,1.0148320419472507,260.82000732421875,252.76243333602184,272.37840087890623,291.9943684217906,279.0243462371826,11.78358965431358,0.406062625318519,-0.5118367346938776,1.5648095016362724e-07,,1.6473012171520038,0.8236506085760019,-5.144839537215072,Financial Services,VFH,SP500,SPY,"Everest Re Group, Ltd.",0.610898,1.573,34.896,6.6,0.0256,-0.817,-0.82,,0,1653350400,error,6.3712826,1001472384,0.09047,1647910000,0.96094,Insurance—Reinsurance,1653350400,1.65,,,10307121152,3767286016,0.084709994,0.1842,0.13,1.1636813,0.8690117,0.065560006,1.077,0.01714,0.08071,-0.053,304.699,39438000,2.11,,2416889088,61.314,3089318912,11860739072,error,6.3,0.02439402,7.764409
CASH,2022-08-09 00:00:00,0.970001220703125,-0.029998779296875,207095.2606201172,-6404.7393798828125,200690.52124023438,-213399.00981703005,6476100.0,-0.03295177804805825,0.1250943738219577,-0.26341534827903074,-213399.00981703005,6476100.0,-0.03295177804805825,0.06254718691097885,-0.5268306965580615,54.650001525878906,65.95999908447266,65.95999908447266,-6.834158539713615,12.119998931884766,1.3681959083750304,34.58000183105469,33.61448239412668,38.95708079020182,44.29967918627696,50.67516311645508,9.327780241798724,0.41092233544085466,-0.14448979591836733,0.13871857481064845,,1.6473012171520038,0.8236506085760019,-5.144839537215072,Financial Services,VFH,SP600,SLY,"Pathward Financial, Inc.",0.971051,,,0.2,0.0058999998,-0.372,-0.421,,0,1654646400,error,6.4151626,,0,497529000,0.89232004,Banks—Regional,error,,1538697600,3:1,1085693696,,0.33826,0.0404,,1.2926457,1.9542189,0.26795998,,0.022060001,0.18979,0.009,18.579,30548500,4.12,,157260000,5.357,16616000,555564032,error,0.2,0.0057836897,8.117863
OFG,2022-08-09 00:00:00,0.9821424313949885,-0.017857568605011562,214008.835800968,-3891.1641990320195,210117.671601936,-155714.297299162,4754800.0,-0.032748863737520395,0.12110743446517022,-0.2704116711095781,-155714.297299162,4754800.0,-0.032748863737520395,0.06055371723258511,-0.5408233422191562,25.520000457763672,30.93000030517578,30.93000030517578,-0.5082744182250482,4.230001449584961,0.9635369407649502,28.40999984741211,24.608295790090335,26.780389862060545,28.952483934030756,26.65278118133545,1.1989872462169058,0.43658629465104065,0.06617649267392609,0.49802477963558134,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
DORM,2022-08-09 00:00:00,0.4420278637770898,-0.5579721362229102,46236.11455108359,-58363.88544891641,-12127.770897832816,-156310.27985345648,2619700.0,-0.059667244285016026,0.21856821344303334,-0.27299140778568626,-156310.27985345648,2619700.0,-0.059667244285016026,0.10928410672151667,-0.5459828155713725,113.12999725341797,122.95999908447266,122.95999908447266,-2.3874326117739693,24.029998779296875,1.0818441441141449,100.55999755859375,94.19307477023142,105.41413340250652,116.63519203478162,102.60390003204346,8.064783792844866,0.5553218116326175,0.13306122448979593,0.17273386097614996,,2.202729702573436,1.101364851286718,-7.01167043961665,Consumer Cyclical,VCR,SP600,SLY,"Dorman Products, Inc.",0.594295,1.667,33.171,,,0.088,0.076,216580992,0.14846,1355356800,error,16.730263,-12069000,0.33701,462916000,0.78985,Auto Parts,1355356800,1.5,1339977600,2:1,3198910976,102532000,0.12264,0,1.23,3.337599,2.1928132,0.09186,0.781,0.074829996,0.14541,0.394,46.059,31448200,3.82,,53427000,1.699,318240992,1458816000,error,0,0,24.16152
TREX,2022-08-09 00:00:00,0.1557630991951115,-0.8442369008048886,932693.8616704082,-5055206.1383295925,-4122512.276659184,-855080.1325204689,24522100.0,-0.03486977593764273,0.11995679780097268,-0.2906861184765636,-855080.1325204689,24522100.0,-0.03486977593764273,0.05997839890048634,-0.5813722369531272,111.04000091552734,140.97999572753906,140.97999572753906,-13.273356055787858,17.34000015258789,1.3399259144460254,54.279998779296875,50.78993395517076,59.290333379109704,67.79073280304864,85.39655015945435,28.866971927486684,0.19649679921695373,0.09224489795918367,0.344542013922306,,2.464534680017089,1.2322673400085444,-4.092161437170612,Industrials,VIS,SP400,MDYG,"Trex Company, Inc.",1.467007,3.057,5.294,,,0.477,0.467,391676000,0.30347002,,error,22.24031,267845248,0.38709998,460504000,0.99843,Building Products & Equipment,error,,1600128000,2:1,6605413376,474516992,0.27278998,0.0,1.44,9.182269,5.1178727,0.17929001,2.277,0.23501,0.35296002,0.382,11.203,115117000,9.16,,115188000,1.018,38176000,1290656000,error,,,29.27551
O,2022-08-09 00:00:00,0.6250095368886854,-0.37499046311131456,1610774.5784695202,-966425.4215304799,644349.1569390403,-3525473.2428353336,55812800.0,-0.06316603436550995,0.2156189873430912,-0.29295209639863795,-3525473.2428353336,55812800.0,-0.06316603436550995,0.1078094936715456,-0.5859041927972759,69.6124038696289,75.4000015258789,75.4000015258789,0.019983368047401064,11.889999389648438,0.7925838629848838,73.55000305175781,63.519488619420386,69.01861824035645,74.5177478612925,67.7978275680542,2.52123000310974,0.8872067675435372,0.676734693877551,4.077553136680169e-12,,0.8331556091018227,0.41657780455091137,-4.955410168564783,Real Estate,VNQ,SP500,SPY,Realty Income Corporation,0.714518,1.038,62.339,2.97,0.0404,0.121,0.793,2572538880,0.92267996,1659052800,error,49.751675,1438961024,0.9362,1947964000,0.77175003,REIT—Retail,1659052800,0.248,1636934400,1032:1000,45780983808,1997616000,0.41024,2.9464998,,1.7389162,16.420101,0.20143,0.822,0.021359999,0.02945,0.735,5.291,617577024,5.92,,173248992,0.281,16459251712,2788105984,error,2.917,0.039660092,74.878784
LSTR,2022-08-09 00:00:00,0.24301527156794633,-0.7569847284320537,54143.80250533844,-168656.19749466155,-114512.3949893231,-208638.43973109164,5864800.0,-0.03557468962813594,0.11759063937899696,-0.3025299446963462,-208638.43973109164,5864800.0,-0.03557468962813594,0.05879531968949848,-0.6050598893926924,182.6300048828125,188.6300048828125,188.6300048828125,-4.959980635910234,20.740005493164062,0.9686327912828873,152.33999633789062,139.7419162482253,148.19779520670573,156.65367416518617,157.37777374267577,10.747676195453082,0.6611058574650904,0.20489795918367348,0.03576586529220067,,2.464534680017089,1.2322673400085444,-4.092161437170612,Industrials,VIS,SP400,MDYG,"Landstar System, Inc.",0.927628,1.539,26.395,1.2,0.0077,0.271,0.22,644536000,0.0845,1659657600,error,15.88741,238029872,0.19913,1320295000,1.06907,Integrated Freight & Logistics,error,,1105315200,2:1,5915216896,349215008,0.0775,0.0836,0.57,6.5746117,0.77549046,0.058909997,1.484,0.19861999,0.53275,0.257,202.786,38108600,9.03,,119769000,3.288,226172000,7627710976,error,0.88,0.0057765525,17.861912
NEU,2022-08-09 00:00:00,0.3092114949605814,-0.6907885050394186,15646.10164500542,-34953.89835499458,-19307.796709989158,-39865.9344340053,703000.0,-0.05670829933713414,0.185362836340348,-0.3059313315265149,-39865.9344340053,703000.0,-0.05670829933713414,0.092681418170174,-0.6118626630530298,378.6300048828125,378.6300048828125,378.6300048828125,-8.64196339697765,26.97998046875,0.9041295739062584,300.9100036621094,283.11585807042155,306.24934041341146,329.38282275640137,322.76886108398435,15.496345724979692,0.00022168994457786198,0.005714285714285714,0.9533073469737826,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
FMC,2022-08-09 00:00:00,0.49999849815122416,-0.5000015018487759,311249.065099137,-311250.934900863,-1.8698017259594053,-702078.2435495858,15229100.0,-0.046101098787819754,0.14960843933096662,-0.30814504177691493,-702078.2435495858,15229100.0,-0.046101098787819754,0.07480421966548331,-0.6162900835538299,122.5,140.99000549316406,140.99000549316406,-6.142323394089893,13.420005798339844,0.8733160698007503,107.3499984741211,96.29923893417752,108.96064524332682,121.62205155247612,113.14539901733399,11.339228525539689,0.057590229604679896,-0.26623113693551376,0.0063905477501063025,,1.9994331788909132,0.9997165894454566,-4.365413452174497,Basic Materials,VAW,SP500,SPY,FMC Corporation,0.858663,1.384,127.681,2.12,0.0191,0.173,0.136,1372099968,0.26384002,1664409600,error,14.204162,420100000,0.4292,2171700000,0.91514,Agricultural Inputs,error,,1551657600,1153:1000,13845012480,514300000,0.23101999,0.3093,1.51,4.5672355,2.6622977,0.14639,0.847,0.07041,0.27405,0.13,40.772,126751000,1.59,,375100000,2.978,3935399936,5200399872,error,1.92,0.01788542,23.906765
PRGO,2022-08-09 00:00:00,0.39164472137783213,-0.6083552786221679,920600.0820707323,-1429999.9179292677,-509399.8358585355,-538824.4231033723,21304000.0,-0.025292171568877784,0.07911946044490935,-0.3196706780690024,-538824.4231033723,21304000.0,-0.025292171568877784,0.039559730222454674,-0.6393413561380048,49.90999984741211,50.900001525878906,50.900001525878906,-3.4659821105899704,7.790000915527344,0.7862346813995106,41.56999969482422,37.797439697563746,40.63099347432455,43.46454725108535,38.551658153533936,2.960811213397078,0.5926218064322558,0.6326118362750603,9.476200385327509e-11,,1.8513496969317687,0.9256748484658843,-5.919734597929442,Healthcare,VHT,SP400,MDYG,Perrigo Company plc,0.907279,4.01,72.698,1.04,0.025,,,445300000,0.10594,1661990400,error,13.05625,1850800000,0.32965,1416200000,1.05094,Drug Manufacturers—Specialty & Generic,1654128000,0.26,746323200,2:1,5621582336,235200000,0.03664,,,1.101706,1.337453,-0.026029998,2.729,0.0088599995,-0.025320001,0.064,31.414,134552000,5.01,,1965699968,14.609,3710899968,4203200000,error,0.98,0.023574693,error
CCOI,2022-08-09 00:00:00,0.4358985227039311,-0.564101477296069,188613.29077399097,-244086.70922600903,-55473.41845201806,-253554.57130266094,4651200.0,-0.054513796719698346,0.16849444598430266,-0.323534680334668,-253554.57130266094,4651200.0,-0.054513796719698346,0.08424722299215133,-0.647069360669336,80.0,80.5,80.5,-7.030207310559267,9.269996643066406,0.7709820145875073,58.61000061035156,57.33812123155937,60.74046663920085,64.14281204684232,64.61055425643922,5.6705133955799925,0.039343376765320154,0.342600621637811,0.0004559799955994972,,2.1994079069744177,1.0997039534872088,-7.805077063649321,Communication Services,VOX,SP600,SLY,"Cogent Communications Holdings,",0.286079,4.314,,3.52,0.0552,-0.951,-0.94,203936000,0.35498002,1652313600,error,54,21178124,0.63620996,363460000,0.88401,Telecom Services,error,,1111622400,1:20,2806080000,172562000,0.1984,5.1094,0.88,,4.884429,0.053039998,3.528,0.07816,,0.022,12.342,47673800,5.89,,281484992,6.043,1283192960,574494976,error,3.07,0.052380137,122.37006
AZTA,2022-08-09 00:00:00,0.04291032693209631,-0.9570896730679037,34461.28355916654,-768638.7164408335,-734177.4328816669,-524784.4352493612,12833000.0,-0.040893355820880634,0.12354348604327824,-0.33100373909277075,-524784.4352493612,12833000.0,-0.040893355820880634,0.06177174302163912,-0.6620074781855415,108.72000122070312,124.79000091552734,124.79000091552734,-9.616494011651326,17.34000015258789,0.9870676624405949,63.849998474121094,62.43689476253529,70.83246643066406,79.22803809879282,86.08587032318115,16.1050291257896,0.22579702880693392,-0.4344630823610224,8.576638035346438e-06,,1.8513496969317687,0.9256748484658843,-5.919734597929442,Healthcare,VHT,SP400,MDYG,"Azenta, Inc.",1.607066,4.924,1.583,,,87.778,88.265,67329000,0.12214,1638403200,error,52.905987,475964384,0.48337,243809000,1.01151,Medical Instruments & Supplies,error,,,,4637121024,16176000,0.01367,,11.34,3.421591,8.412438,4.0349703,4.719,0.00162,-0.00981,0.124,7.392,74913104,3.03,,2752803072,36.983,54845000,551222016,error,0.4,0.0062646833,41.683502
YETI,2022-08-09 00:00:00,0.03343482666901655,-0.9665651733309835,52913.956686385594,-1529686.0433136143,-1476772.0866272287,-1344812.8197118342,30956100.0,-0.043442578997736604,0.12919213747358566,-0.3362633349619963,-1344812.8197118342,30956100.0,-0.043442578997736604,0.06459606873679283,-0.6725266699239926,105.62000274658203,108.81999969482422,108.81999969482422,-13.213269722332921,14.770000457763672,1.2137871144642092,42.70000076293945,41.01668909315148,46.216266860961916,51.415844628772355,64.32130016326904,18.95776510464176,0.6655304106043206,0.24173133905801247,0.013283212562838553,,2.202729702573436,1.101364851286718,-7.01167043961665,Consumer Cyclical,VCR,SP400,MDYG,"YETI Holdings, Inc.",2.464769,1.817,40.487,,,-0.171,-0.159,301343008,0.20681,,error,15.030611,-19177000,0.56675,816113000,1.05562,Leisure,error,,,,3872895744,98285000,0.18405001,0,1.21,8.804543,2.6580153,0.14257,0.524,0.19687,0.54124,0.186,16.657,87641904,7.82,,100330000,1.164,180720992,1457063040,error,,,19.398594
GLT,2022-08-09 00:00:00,0.8947369741930788,-0.10526302580692116,308415.8350043543,-36284.164995645726,272131.6700087086,-941695.1871410412,8247600.0,-0.11417808661198908,0.3384293083858712,-0.33737647355826883,-941695.1871410412,8247600.0,-0.11417808661198908,0.1692146541929356,-0.6747529471165377,18.739999771118164,18.739999771118164,18.739999771118164,-14.048778275235357,2.8700003623962402,1.7840397558334025,5.300000190734863,5.138331636129724,6.914008172353108,8.689684708576491,12.28310916185379,4.142694345978193,0.7209690630331428,-0.7831447495296828,1.1768407939990107e-15,,1.9994331788909132,0.9997165894454566,-4.365413452174497,Basic Materials,VAW,SP600,SLY,Glatfelter Corporation,1.475095,1.762,203.379,0.56,0.090299994,,,71681000,0.05777,1656547200,error,5.31,-49684376,0.11055,144795000,0.92661005,Paper & Paper Products,error,,705801600,2:1,236428272,9757000,0.0044400003,,-1061.65,0.41972965,0.19056039,-0.088479996,0.819,0.00228,-0.22264,0.691,27.809,44525100,3.48,,80470000,1.799,847548992,1240700032,error,0.55,0.10377359,8.719212
RTX,2022-08-09 00:00:00,0.7096782132529379,-0.2903217867470621,2226615.3940810924,-910884.6059189073,1315730.788162185,-3482358.071476456,92878800.0,-0.03749357303794252,0.11047921788202222,-0.33937218018669263,-3482358.071476456,92878800.0,-0.03749357303794252,0.05523960894101111,-0.6787443603733853,89.9800033569336,106.0199966430664,106.0199966430664,-2.698248381994627,9.709999084472656,0.7306697453243104,91.94000244140625,89.14507396292203,93.66873311360676,98.1923922642915,92.24052387237549,5.630266981313191,0.045565985344263545,-0.26808356886074913,0.006070268277340616,,2.464534680017089,1.2322673400085444,-4.092161437170612,Industrials,VIS,SP500,SPY,Raytheon Technologies Corporati,0.741764,1.097,45.824,2.2,0.0241,0.285,0.264,11269000192,0.17261,1660780800,error,16.162628,6288249856,0.20218,12525000000,0.81709,Aerospace & Defense,1652918400,0.55,1585872000,15890:10000,137935552512,6808000000,0.10651,0.6957,,1.9617395,2.1127567,0.06842,0.714,0.02735,0.06504,0.027,43.855,1476509952,2.61,,4767000064,3.223,33006000128,65287000064,error,2.08,0.02262345,31.244146
FDP,2022-08-09 00:00:00,0.23076877932550244,-0.7692312206744976,43453.76114699211,-144846.2388530079,-101392.4777060158,-483577.51924549387,3873200.0,-0.1248521943729975,0.3631181725250382,-0.34383350605893603,-483577.51924549387,3873200.0,-0.1248521943729975,0.1815590862625191,-0.6876670121178721,34.0,34.0,34.0,-2.0090801471667543,8.810001373291016,1.1419136365109606,28.100000381469727,22.682081847133137,27.657533378601073,32.63298491006901,27.23846013069153,2.201681633758491,0.3610486858362658,0.3469387755102041,0.00037788630311314994,,1.631168280850088,0.815584140425044,-2.8361938305810543,Consumer Defensive,VDC,SP600,SLY,"Fresh Del Monte Produce, Inc.",0.565346,1.801,38.694,0.6,0.0198,-0.4,-0.396,193400000,0.044970002,1652745600,error,15.292307,23475000,0.06711,306900000,0.70452005,Farm Products,1652745600,0.15,,,1425959552,81400000,0.02251,0.41669998,0.88,0.7695682,0.33157223,0.01467,0.739,0.01747,0.03342,0.045,90.41,47818900,2.44,,25300000,0.529,744200000,4300599808,error,0.55,0.018187832,22.590908
AMSF,2022-08-09 00:00:00,0.7089557125085048,-0.29104428749149525,50973.91572936149,-20926.08427063851,30047.831458722983,-125301.727705858,1366500.0,-0.09169537336689206,0.26664024497784866,-0.3438917233762282,-125301.727705858,1366500.0,-0.09169537336689206,0.13332012248892433,-0.6877834467524564,64.9000015258789,64.9000015258789,64.9000015258789,-6.2727272727272725,8.25,0.7556017582332137,47.650001525878906,45.50651079066866,49.138266728719074,52.770022666769485,50.99784996032715,3.8203212280605188,0.613996165331012,-0.5275623142955271,6.521197066717597e-08,,1.6473012171520038,0.8236506085760019,-5.144839537215072,Financial Services,VFH,SP600,SLY,"AMERISAFE, Inc.",0.35845,2.666,,1.24,0.0272,-0.741,-0.742,56293000,0.19089001,1655337600,error,15.693811,,0.27586,105603000,1.01643,Insurance—Specialty,error,,,,932962368,,0.18716998,0.35869998,1.59,1.942507,3.1636245,0.15646,1.756,0.02389,0.10814,-0.162,15.261,19364100,2.73,,85318000,4.427,0,294903008,error,1.14,0.023924448,10.297072
BRKR,2022-08-09 00:00:00,0.060344572441439454,-0.9396554275585606,46392.90729297865,-722407.0927070214,-676014.1854140428,-757374.2844127573,14240600.0,-0.05318415547187318,0.1540393519577566,-0.34526343298599627,-757374.2844127573,14240600.0,-0.05318415547187318,0.0770196759788783,-0.6905268659719925,84.41000366210938,92.3499984741211,92.3499984741211,-7.747582095681474,11.369998931884766,1.042001418232902,60.34000015258789,58.876465281633344,63.46946680704752,68.06246833246169,68.77400030136108,8.082128249630271,0.060287789764688904,0.23120922749038367,0.017912572568392012,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
