,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
QNST,2022-08-01 00:00:00,0.43749850988245953,-0.5625014901175405,108980.87881172067,-140119.12118827933,-31138.242376558657,498872.19638921483,4314100.0,0.11563760607988105,0.24692524425144935,0.46831018201656516,498872.19638921483,4314100.0,0.11563760607988105,0.12346262212572467,0.9366203640331303,21.0,21.0,21.0,-17.525419454951024,1.7700004577636719,0.6642354471449805,10.65999984741211,9.902995710907032,10.610666631062827,11.318337551218622,13.075750021934509,2.9253145028192886,0.1744087722416427,0.14016511157703035,0.15245177785764075,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
FITB,2022-08-01 00:00:00,0.8674694365290927,-0.13253056347090725,2904374.420443055,-443725.57955694455,2460648.8408861104,15961689.59911459,100157500.0,0.1593658947069824,0.3429370141834106,0.46470893521499507,15961689.59911459,100157500.0,0.1593658947069824,0.1714685070917053,0.9294178704299901,43.060001373291016,50.63999938964844,50.63999938964844,-5.072550740775421,8.270000457763672,0.9139038294499111,34.130001068115234,31.077593164775735,35.15861686706543,39.23964056935513,41.12459753036499,4.640208624042251,0.6490411871218651,-0.45506551135033113,3.1689861111331152e-06,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP500,SPY,Fifth Third Bancorp,1.344401,,,1.2,0.0352,-0.191,-0.207,,0,1656460800,error,8.040572,,0,8297000000,0.81655,Banks—Regional,1656460800,0.3,963792000,3:2,23116460032,,0.39639,0.36360002,1.45,1.3715751,2.9625094,0.31052,,0.01176,0.11567,-0.111,11.3,686152000,2.87,,3729999872,5.436,18758000640,7802999808,error,1.2,0.035159685,10.20909
COLB,2022-08-01 00:00:00,0.6438350795600032,-0.35616492043999687,574300.8909675229,-317699.1090324772,256601.78193504567,733276.856970419,15728300.0,0.04662149481955576,0.10053167176824386,0.463749323964616,733276.856970419,15728300.0,0.04662149481955576,0.05026583588412193,0.927498647929232,40.779998779296875,40.779998779296875,40.779998779296875,-7.2110078498759345,4.3600006103515625,1.6414600431972752,30.299999237060547,27.563046729676785,29.193866691589356,30.824686653501928,32.110523204803464,2.610289105796469,0.1312492151268928,0.1503883435072495,0.1237321973000381,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP600,SLY,"Columbia Banking System, Inc.",0.670072,,,1.2,0.0398,-0.026,0.068,,0,1659398400,error,11.899194,,0,616813000,1.05805,Banks—Regional,error,,1084147200,105:100,2317045504,,0.45157,0.426,8.69,0.9004913,3.4911144,0.31981,,0.011,0.09276,0.108,8.708,78517296,12.42,,414196000,5.317,97990000,663697984,error,1.12,0.037333332,9.643791
KRC,2022-08-01 00:00:00,0.27027068824199557,-0.7297293117580044,140594.8120234861,-379605.1879765139,-239010.37595302777,2108064.312728336,14713100.0,0.1432780523974102,0.3113605900730787,0.46016759013650943,2108064.312728336,14713100.0,0.1432780523974102,0.15568029503653935,0.9203351802730189,74.05000305175781,79.05999755859375,79.05999755859375,-6.292874066707867,11.370002746582031,0.8259670577042687,53.540000915527344,47.84207634672181,54.54983215332031,61.25758795991881,64.79910785675048,7.210291532132525,0.015563684047195417,-0.2557190395918378,0.008834740173022717,,0.4716598969041488,0.2358299484520744,-4.064970717561021,Real Estate,VNQ,SP400,MDYG,Kilroy Realty Corporation,0.811834,1.658,74.187,2.08,0.038399998,0.333,0.314,605875008,0.58817,1656460800,error,33.025314,854649280,0.71823,685459000,1.08629,REIT—Office,error,,1361491200,5:7,6076987392,578886016,0.29424,1.2606,0.33,1.1161736,5.899438,0.18921,1.572,0.01808,0.039130002,0.2,8.835,116462000,3.96,,210044000,1.797,4193438976,1030096000,error,2.02,0.0377288,9.258339
CAL,2022-08-01 00:00:00,0.8021984816663942,-0.19780151833360582,399655.28356619756,-98544.71643380242,301110.5671323951,552999.2532909379,12027200.0,0.04597905192321886,0.100197486706993,0.4588842837712604,552999.2532909379,12027200.0,0.04597905192321886,0.0500987433534965,0.9177685675425208,29.360000610351562,29.940000534057617,29.940000534057617,-1.8171874771825955,6.399999618530273,0.9639633473549862,25.8700008392334,23.307283843033286,26.73664151509603,30.16599918715877,23.66790008544922,2.6614369429432063,0.03192254216227519,-0.2522448979591837,0.009745215746158864,,2.6628172793183427,1.3314086396591713,-6.379992321824127,Consumer Cyclical,VCR,SP600,SLY,"Caleres, Inc.",2.011919,0.873,244.795,0.28,0.010299999,7.25,7.217,301993984,0.10507,1654732800,error,5.228145,52809000,0.44516,1227317000,0.96291,Footwear & Accessories,1654732800,0.07,1175558400,3:2,900803520,117749000,0.0892,0.059299998,0.43,2.6068468,0.3134228,0.06311,0.212,0.085880004,0.64377,0.151,78.491,36737500,3.64,,33717000,0.918,876433984,2874084096,error,0.28,0.0116959065,5.194916
WU,2022-08-01 00:00:00,0.677417568556996,-0.322582431443004,1570931.3414836738,-748068.6585163263,822862.6829673474,2261101.2317900257,61773000.0,0.036603390345135024,0.08083391328924106,0.45282219869969986,2261101.2317900257,61773000.0,0.036603390345135024,0.04041695664462053,0.9056443973993997,23.479999542236328,23.479999542236328,23.479999542236328,-7.253732586098486,2.679999351501465,0.6482081023375328,17.0,15.636483665821407,16.837466665903726,18.038449665986047,17.873721656799315,1.0747645245729125,0.4988879607831984,-0.22322188474253557,0.022375891508673623,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP400,MDYG,Western Union Company (The),0.92848,0.449,718.396,0.94,0.0553,0.682,0.613,1341299968,0.26738,1663200000,error,8.734375,-182175008,0.43277,2174400000,1.04891,Credit Services,1655251200,0.235,,,6473789952,1069500032,0.22719,0.4141,1.38,18.408342,1.2904993,0.18285999,0.266,0.080170006,3.2095902,-0.045,12.474,386033984,9.36,,1295800064,3.357,2534500096,5016500224,error,0.94,0.05529412,7.3876653
TDS,2022-08-01 00:00:00,1.0,0.0,868100.0,0.0,868100.0,2877153.464150967,23882600.0,0.120470696831625,0.27001727494859357,0.4461592202001166,2877153.464150967,23882600.0,0.120470696831625,0.13500863747429678,0.8923184404002332,21.6299991607666,21.6299991607666,21.6299991607666,-5.924460753725247,2.7799997329711914,1.172782130765287,16.139999389648438,14.265570314418762,16.10209554672241,17.93862077902606,18.205785489082338,1.5670532644350978,0.4343759559618265,-0.494685861792066,4.1608574170384544e-07,,2.3965418225414563,1.1982709112707282,-7.16193531993125,Communication Services,VOX,SP600,SLY,"Telephone and Data Systems, Inc",1.076202,1.87,68.965,0.72,0.045500003,-0.232,0.034,1167000064,0.21911,1655164800,error,14.813084,676374976,0.53811,2857000000,0.95624,Telecom Services,error,,1327449600,1087:1000,1817995008,1319000064,0.05013,0.7921,0.55,0.3758507,0.3413434,0.029660001,1.552,0.01212,0.02945,-0.002,46.213,107382000,2.98,,549000000,4.791,4671000064,5326000128,error,0.695,0.04306072,15.6775465
PGR,2022-08-01 00:00:00,0.3167942599058266,-0.6832057400941735,726726.0322239662,-1567273.9677760338,-840547.9355520676,1634782.4975547143,59888700.0,0.02729701091449162,0.06141139360788418,0.44449424301921636,1634782.4975547143,59888700.0,0.02729701091449162,0.03070569680394209,0.8889884860384327,107.58999633789062,120.4800033569336,121.36000061035156,-0.7095584543518128,13.599998474121094,1.1026176940854864,113.26000213623047,108.41623414728132,115.0135280863444,121.61082202540747,106.73685043334962,8.649457843098965,0.0008554502009408392,-0.0930992319345048,0.3402724081290214,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP500,SPY,Progressive Corporation (The),0.494252,0.395,40.801,0.4,0.0034999999,,,1896000000,0.03976,1657065600,error,24.341936,,0.03815,4681400000,0.86011004,Insurance—Property & Casualty,error,,1390780800,1:1,66148237312,,0.0324,1.3571,0.8,3.6659544,1.3871394,0.017860001,0.297,0.01352,0.049629997,-0.032,81.614,584400000,1.87,,4611800064,7.885,6386500096,47686799360,error,4.9,0.043263286,16.452036
CNXC,2022-08-01 00:00:00,0.8410592903482238,-0.15894070965177615,228011.17361340346,-43088.82638659651,184922.34722680695,324864.43664094177,5619600.0,0.057809174432511524,0.13036490916364687,0.44344122052003854,324864.43664094177,5619600.0,0.057809174432511524,0.06518245458182344,0.8868824410400771,,208.47999572753906,208.47999572753906,,41.829994201660156,,136.1300048828125,119.29818238596124,140.58561345418295,161.87304452240465,168.23380020141602,22.442484496029962,0.7257328946238399,-0.5608163265306123,9.102495844070119e-09,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
CLB,2022-08-01 00:00:00,0.6814168403818076,-0.3185831596181924,365375.70981272525,-170824.29018727475,194551.4196254505,794811.9202830148,9517000.0,0.08351496482956969,0.1887151860550231,0.442545014926459,794811.9202830148,9517000.0,0.08351496482956969,0.09435759302751155,0.885090029852918,35.83000183105469,35.83000183105469,35.83000183105469,-3.296113756578426,16.210000038146973,0.9209489506184864,18.020000457763672,12.666435576990446,21.678133385976157,30.68983119496187,25.790695986747743,4.218366963160611,0.8616868671333177,-0.6293425244596854,1.180905681238731e-10,,1.810361568585051,0.9051807842925255,-1.1543466692550088,Energy,VDE,SP600,SLY,Core Laboratories N.V.,2.734355,2.081,140.543,0.04,0.0021,-0.118,-0.123,50976000,0.106350005,1659657600,error,19.145832,22799876,0.19716999,102356000,1.07846,Oil & Gas Equipment & Services,error,,1278633600,2:1,850802816,25001000,0.06919,0.21049999,1.36,5.431442,1.7750131,0.018229999,1.331,0.03525,0.05554,0.018,10.355,46289600,11.24,,16148000,0.349,244218000,479321984,error,0.04,0.0022197557,27.722473
FMC,2022-08-01 00:00:00,0.22905220804794155,-0.7709477919520584,204910.1053196885,-689689.8946803114,-484779.78936062293,1733184.2760053342,14952300.0,0.11591422563788409,0.2674816353486543,0.4333539589990668,1733184.2760053342,14952300.0,0.11591422563788409,0.13374081767432716,0.8667079179981336,122.5,140.99000549316406,140.99000549316406,-2.866963903981347,26.910003662109375,0.8648435122922029,109.11000061035156,95.56460876803118,110.65948354085285,125.75435831367452,112.65965328216552,11.910256108127962,0.29808039882295917,-0.44816326530612244,4.3837303509986724e-06,,1.922783159470211,0.9613915797351055,-3.3616982784728884,Basic Materials,VAW,SP500,SPY,FMC Corporation,0.858663,1.384,127.681,2.12,0.0194,0.173,0.136,1372099968,0.26384002,1664409600,error,12.427746,420100000,0.4292,2171700000,0.91577005,Agricultural Inputs,1656460800,0.53,1551657600,1153:1000,13538442240,514300000,0.23101999,0.3093,1.49,4.425689,2.6033463,0.14639,0.847,0.07041,0.27405,0.13,40.772,125939000,1.59,,375100000,2.978,3935399936,5200399872,error,2.02,0.018513426,16.46248
JNJ,2022-08-01 00:00:00,0.2284000037675781,-0.7715999962324219,1247383.780576251,-4214016.2194237495,-2966632.4388474985,4785312.24296646,114603400.0,0.041755412518009585,0.09882744344414385,0.42250827364171645,4785312.24296646,114603400.0,0.041755412518009585,0.049413721722071924,0.8450165472834329,173.64999389648438,186.69000244140625,186.69000244140625,-1.5724033286706656,16.090011596679688,0.8007900661576669,173.91000366210938,169.06638720491432,175.77960032145182,182.49281343798933,170.95896263122557,7.307454049764024,0.02876844674228668,-0.2473469387755102,0.011259124600397406,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP500,SPY,Johnson & Johnson,0.630055,1.424,42.69,4.52,0.025999999,-0.234,-0.233,32381999104,0.33877,1661126400,error,16.344046,22485499904,0.6795,64020000000,0.70351,Drug Manufacturers—General,1653264000,1.13,992390400,2:1,454637780992,23581999104,0.26376,0.62740004,4.24,5.9537253,4.7562222,0.19214001,1.087,0.08898,0.2517,0.03,36.334,2629179904,1.91,,32568000512,12.387,32597000192,95587999744,error,4.31,0.024782933,25.170305
NEE,2022-08-01 00:00:00,0.9408599063143473,-0.059140093685652644,6590253.213778846,-414246.7862211539,6176006.427557692,13630922.770556018,155091500.0,0.0878895540410404,0.20833556536223302,0.4218653396419706,13630922.770556018,155091500.0,0.0878895540410404,0.10416778268111651,0.8437306792839412,87.69000244140625,93.7300033569336,93.7300033569336,-1.1900943494273464,16.149993896484375,0.9459514828647588,85.30999755859375,70.38168678594126,77.39576802571615,84.40984926549105,80.3307181930542,5.886524935399598,0.5337321079386841,0.5465688098624264,2.1874571297809566e-08,,1.102645594345506,0.551322797172753,-1.0495104461339513,Utilities,VPU,SP500,SPY,"NextEra Energy, Inc.",0.449127,0.534,142.54,1.66,0.0195,4.385,4.391,6594999808,0.37709,1661731200,error,27.814936,-10639250432,0.45634,8589000000,0.79918,Utilities—Regulated Electric,1653609600,0.425,1603756800,4:1,177033625600,8851000320,0.124189995,1.2462001,3.29,4.619325,10.12257,0.14752,0.298,0.00947,0.03738,0.32,8.905,1964780032,2.71,,2860999936,1.456,63582998528,17489000448,error,1.62,0.018989569,65.9
LPX,2022-08-01 00:00:00,0.7111926383139293,-0.2888073616860707,531403.1393481679,-215796.86065183202,315606.2786963359,911961.0183319396,21719000.0,0.041989088739441946,0.09971414666788189,0.42109460034086327,911961.0183319396,21719000.0,0.041989088739441946,0.049857073333940946,0.8421892006817265,76.3499984741211,79.7699966430664,79.7699966430664,-1.6811288379041247,24.430004119873047,0.7382857308356686,64.94000244140625,48.33611036359452,60.923533299763996,73.51095623593346,66.43972648620606,6.256111941031287,0.0017294835039514903,-0.13795918367346938,0.1574614724043708,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP400,MDYG,Louisiana-Pacific Corporation,1.616858,2.922,24.134,0.88,0.0136,0.867,0.512,2120999936,0.43526,1652227200,error,9.234422,1041625024,0.46234,2071000000,1.01412,Building Products & Equipment,1652227200,0.22,739584000,2:1,5078784000,1595000064,0.40980998,0.044299997,0.92,3.2603457,1.0422294,0.31623,2.057,0.49795,1.01486,0.315,52.967,81600000,3.59,,624000000,7.599,390000000,4872999936,error,0.74,0.011395134,3.7291791
MPW,2022-08-01 00:00:00,0.6521764369293539,-0.3478235630706461,3466252.544635823,-1848647.455364177,1617605.089271646,14067237.61198393,100401300.0,0.14011011423142858,0.33369860361734516,0.4198702443241086,14067237.61198393,100401300.0,0.14011011423142858,0.16684930180867258,0.8397404886482172,22.81999969482422,24.1299991607666,24.1299991607666,-5.046632713214224,3.8599987030029297,1.1366070413467413,17.200000762939453,13.957501550338687,16.348517271677654,18.73953299301662,19.358398375511168,2.2185575213206676,0.014955978842616641,-0.0736197858403545,0.4514580300358222,,0.4716598969041488,0.2358299484520744,-4.064970717561021,Real Estate,VNQ,SP400,MDYG,"Medical Properties Trust, Inc.",0.742869,5.224,113.439,1.16,0.0674,2.75,2.857,1440209024,0.88878,1655251200,error,13.307087,2297216768,0.97393,1534059000,0.84086,REIT—Healthcare Facilities,1655251200,0.29,,,10141688832,802313024,0.67653,0.6011,0.98,1.1350662,6.258644,0.69359,5.106,0.03553,0.13205,0.128,2.726,600099968,5.94,,248846000,0.415,10117989376,1620429056,error,1.13,0.06569767,8.989362
HMN,2022-08-01 00:00:00,0.7500028049232011,-0.2499971950767988,132300.4947884527,-44099.50521154731,88200.98957690538,404614.84375293774,5303400.0,0.07629348036220872,0.18175192893919462,0.4197671012764482,404614.84375293774,5303400.0,0.07629348036220872,0.09087596446959731,0.8395342025528963,42.95000076293945,42.95000076293945,42.95000076293945,-3.9241268887526637,6.590000152587891,1.2398077693761274,34.33000183105469,32.420835701678776,36.826256866455076,41.231678031231375,38.468839931488034,1.9444180343538857,0.673263361939751,-0.46876279938952414,1.5740574186685525e-06,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP600,SLY,Horace Mann Educators Corporati,0.547467,2.972,32.711,1.28,0.0374,-0.628,-0.631,175400000,0.12946,1655164800,error,9.934718,-462449984,0.32689,453300000,1.0479699,Insurance—Property & Casualty,error,,882230400,2:1,1389004800,158600000,0.117130004,0.4448,1.24,0.77321017,1.0251715,0.08708999,0.164,0.00704,0.073070005,0.077,32.26,41487600,3.8,,175200000,4.229,502700000,1354899968,error,1.23,0.03582872,9.383408
RES,2022-08-01 00:00:00,0.5945934451708687,-0.40540655482913135,785398.4817262004,-535501.5182737996,249896.96345240087,2588804.3175426438,28093000.0,0.09215122334897105,0.2210582940836433,0.4168639033923929,2588804.3175426438,28093000.0,0.09215122334897105,0.11052914704182165,0.8337278067847858,7.429999828338623,12.90999984741211,12.90999984741211,-2.3802467685159394,4.050000190734863,1.3180098615303975,7.869999885559082,5.244520188181415,7.646333328882854,10.048146469584292,7.465649964809418,2.357710229480247,0.6630171224676512,-0.5002047077523732,3.058106498380468e-07,,1.810361568585051,0.9051807842925255,-1.1543466692550088,Energy,VDE,SP600,SLY,"RPC, Inc.",1.615155,3.367,6.465,,,,,176368000,0.15287,1660003200,error,12.75,,0.27103,201667000,0.30652002,Oil & Gas Equipment & Services,1557360000,0.05,1331510400,3:2,1809479936,,0.08704001,0,0.36,2.500766,1.5684241,0.06902,2.778,0.07151,0.11966,0.989,5.373,216476000,3.78,,78233000,0.361,45685000,1153693056,error,0,0,45.333332
PM,2022-08-01 00:00:00,0.6421591176833579,-0.3578408823166422,3413653.653692962,-1902246.346307038,1511407.307385924,4444555.869172077,102566800.0,0.04333328005916219,0.10530611637209361,0.41149822585847085,4444555.869172077,102566800.0,0.04333328005916219,0.052653058186046806,0.8229964517169417,101.5199966430664,112.4800033569336,112.4800033569336,-1.5958861686758707,19.45000457763672,1.010788481271255,98.4800033569336,88.91426598810641,99.24533340454101,109.57640082097562,97.81540370941163,5.8800103043019165,0.21202985581117134,-0.5869387755102041,1.8062916174202528e-09,,1.6728171414817883,0.8364085707408941,-2.675496275223296,Consumer Defensive,VDC,SP500,SPY,Philip Morris International Inc,0.681566,0.894,,5,0.0507,0.029,0.028,13952000000,0.43869,1656547200,error,16.635752,9147124736,0.6663,21375000000,0.75858,Tobacco,1656547200,1.25,,,152923291648,12544000000,0.40555,0.85760003,7.75,,4.808304,0.28559,0.469,0.19747,,0.031,20.466,1550160000,1.37,,5036000256,3.249,28052000768,31804000256,error,5,0.05077173,16.921099
RWT,2022-08-01 00:00:00,0.7142868820520925,-0.2857131179479075,989073.0455775324,-395626.9544224675,593446.0911550649,7142665.6429257,25657100.0,0.2783894377355859,0.6773645530781995,0.41098908478526,7142665.6429257,25657100.0,0.2783894377355859,0.33868227653909977,0.82197816957052,12.710000038146973,14.170000076293945,14.170000076293945,-4.041666878801271,3.8399996757507324,0.947693856234756,8.510000228881836,6.491656662183445,8.406700496673585,10.321744331163725,10.457198569774627,1.8011782355415522,0.06794818962984746,-0.0876335578846732,0.3706095416798506,,0.4716598969041488,0.2358299484520744,-4.064970717561021,Real Estate,VNQ,SP600,SLY,"Redwood Trust, Inc.",1.081311,6.736,987.281,0.92,0.1062,,,,0,1655856000,error,5.447368,,0.92871004,528827000,0.76395,REIT—Mortgage,error,,,,949508992,,0.2299,2.3077002,0.29,0.6900575,3.904825,0.26161,6.736,0.00492,0.049829997,,2.371,114675000,4.36,,371000000,3.178,12419999744,243163008,error,0.69,0.08108108,3.2572775
PBF,2022-08-01 00:00:00,0.3148155997306169,-0.6851844002693831,1054443.3697377283,-2294956.630262272,-1240513.2605245437,5361413.405163107,53484100.0,0.10024312655841844,0.2449491462272148,0.40924056320422086,5361413.405163107,53484100.0,0.10024312655841844,0.1224745731136074,0.8184811264084417,18.780000686645508,34.70000076293945,44.119998931884766,-0.0020522836659025855,19.489999771118164,0.6255061157444395,32.52000045776367,23.332600684498225,32.25013333638509,41.167665988271956,22.370499963760377,7.945033385325471,0.6148846548047449,-0.3642303284455188,0.00019082945246968997,,1.810361568585051,0.9051807842925255,-1.1543466692550088,Energy,VDE,SP600,SLY,PBF Energy Inc.,2.229459,1.083,104.978,,,23.411,24.129,2604800000,0.067389995,1582502400,error,83.325005,1794562560,0.08149,671100000,0.80885005,Oil & Gas Refining & Marketing,error,,,,4007799296,2681600000,0.06028,0,-0.09,2.3176415,0.1036944,0.0364,0.609,0.11364,0.49733,1.041,320.542,120246000,3.31,,2174299904,17.833,3975000064,38650101760,error,0.3,0.009225093,error
BIG,2022-08-01 00:00:00,0.708571297781808,-0.29142870221819195,728411.2941196987,-299588.7058803013,428822.5882393974,1244327.5726409606,20073900.0,0.06198733542764289,0.15272533034164534,0.40587462007106295,1244327.5726409606,20073900.0,0.06198733542764289,0.07636266517082267,0.8117492401421259,60.2400016784668,60.2400016784668,60.2400016784668,-15.754012699678759,7.479999542236328,0.8670081772789836,20.959999084472656,17.862255483001302,22.964866727193193,28.067477971385085,36.026666440963744,8.945542945045377,0.15687756315064605,-0.6043283476450312,6.008361040232878e-10,,1.6728171414817883,0.8364085707408941,-2.675496275223296,Consumer Defensive,VDC,SP600,SLY,"Big Lots, Inc.",2.112813,1.522,212.42,1.2,0.0573,,,256984000,0.04356,1654732800,error,11.269231,-426941888,0.38097,2397007000,1.1456,Discount Stores,1647475200,0.3,867196800,5:4,593097920,-206764000,0.0186,0.5172,0.23,0.6044798,0.100529075,0.01223,0.062,0.01696,0.06415,-0.154,190.064,28917500,8.52,,61707000,2.134,2082414976,5899765248,error,1.2,0.05725191,8.840518
LHCG,2022-08-01 00:00:00,0.27272569640116867,-0.7272743035988313,171708.0984541758,-457891.9015458242,-286183.8030916484,482265.55440944363,5269200.0,0.09152538419673643,0.2296561538973655,0.3985322519928623,482265.55440944363,5269200.0,0.09152538419673643,0.11482807694868274,0.7970645039857246,216.64999389648438,216.64999389648438,216.64999389648438,-11.594716899638762,13.989990234375,0.9012538893149081,162.5800018310547,154.04374933918075,161.82893361409504,169.61411788900932,146.6116498565674,17.175044792796204,0.5984878014906474,-0.21233158160501095,0.029634679452458585,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP400,MDYG,LHC Group,0.475095,1.413,53.334,,,-0.42,-0.439,201900992,0.089090005,,error,26.849586,-299384000,0.39251998,883013000,0.8935,Medical Care Facilities,error,,,,5144669696,-210094000,0.07959,0,1.87,3.116056,2.2700925,0.044359997,1.153,0.04124,0.07642,0.089,73.05,31671200,6.29,,7680000,0.248,888190016,2266281984,error,,,39.14217
XNCR,2022-08-01 00:00:00,0.15932240649144927,-0.8406775935085508,34811.94581838167,-183688.05418161835,-148876.10836323668,531048.5710486716,6140300.0,0.08648576959573175,0.2173648851339251,0.397882894205498,531048.5710486716,6140300.0,0.08648576959573175,0.10868244256696255,0.795765788410996,43.61000061035156,43.61000061035156,43.61000061035156,-3.3226840032955085,14.084999084472656,1.1074147541879804,28.010000228881836,18.08474074016413,25.999353281656905,33.91396582314968,31.303850116729738,5.890709427977367,0.6308709194655361,0.45506551135033113,3.1689861111331152e-06,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
FRC,2022-08-01 00:00:00,0.798297252542417,-0.20170274745758304,604710.1688008809,-152789.83119911916,451920.33760176174,1035729.3998001483,20400900.0,0.050768809209404894,0.12789981756610408,0.3969419986323703,1035729.3998001483,20400900.0,0.050768809209404894,0.06394990878305204,0.7938839972647406,202.07000732421875,222.86000061035156,222.86000061035156,-5.405450447443948,29.720001220703125,1.1028925142505581,162.3800048828125,135.31369783612925,149.65386840820312,163.994038980277,174.61297622680664,26.402578444270176,0.759611804643455,0.37142857142857144,0.0001412265124658273,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP500,SPY,FIRST REPUBLIC BANK,1.093656,,,1.08,0.0066000004,0.108,0.161,,0,1658880000,error,19.305826,,0,4975000000,0.98978996,Banks—Regional,error,,,,28520816640,,0.38751,0.111499995,2.12,2.394485,5.2083306,0.29291,,0.00892,0.108009994,0.217,30.592,179286000,2.75,,6237000192,34.65,12277999616,5475999744,error,0.86,0.0052962187,21.902796
THRM,2022-08-01 00:00:00,0.2833346402209134,-0.7166653597790865,69926.98920652144,-176873.01079347855,-106946.02158695711,168467.94948418852,2850000.0,0.059111561222522285,0.15103069090205007,0.3913877429115297,168467.94948418852,2850000.0,0.059111561222522285,0.07551534545102503,0.7827754858230594,85.56999969482422,99.0,99.0,-4.960518608974585,18.490001678466797,0.8080037179018708,63.95000076293945,55.900882154912104,64.23693339029947,72.57298462568684,76.19344997406006,10.815541766550574,0.28735671484960756,-0.35606372915301837,0.0002651078026388707,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
HAIN,2022-08-01 00:00:00,0.5857150252996586,-0.4142849747003414,528197.8098152321,-373602.1901847679,154595.61963046418,1605729.118567044,17804900.0,0.0901846749247142,0.23156420383611281,0.3894586185200778,1605729.118567044,17804900.0,0.0901846749247142,0.11578210191805641,0.7789172370401556,46.02000045776367,48.880001068115234,48.880001068115234,-13.342294225963391,5.579999923706055,1.061997411782129,23.110000610351562,21.18103166903932,23.903266665140787,26.625501661242254,34.16694993019104,7.390619057116781,0.6756684796187105,-0.5372043160287394,3.874452690016251e-08,,1.6728171414817883,0.8364085707408941,-2.675496275223296,Consumer Defensive,VDC,SP400,MDYG,"The Hain Celestial Group, Inc.",0.743295,1.98,81.292,,,-0.208,-0.284,207342000,0.109969996,,error,12.313514,92629624,0.2392,491615000,0.95397,Packaged Foods,error,,1419897600,2:1,2115840768,149428000,0.08547,0,2.7,1.5973635,1.1222024,0.061160002,0.776,0.04303,0.08717,0.021,19.757,92881504,2.05,,60491000,0.674,930020992,1885436032,error,,,23.679834
